II,V,VII,VIII,IX,X,XI,XII,AT,PC,TFPI Total,Fbgn,Plgn,α2-AP,TAFI,FXIII,RBC,PLT
1583.2911778352127,24.629129712671116,17.68182269277351,1.0395461505028734,151.17363906519424,233.18659596920884,9.406047843476063,25.113983580960145,2362.435108383686,66.0307273153789,60.68731213933588,43863.11199143134,6419.045870114314,228.3346708415907,70.70972972291344,19.084246067401317,2.5623503089025417,170.52041006886688
1472.0857810388952,24.94883314709203,13.03894865356983,1.1582757864968078,111.95116110986591,201.7390830233894,7.954631578736365,8.652819948856033,2827.834325672144,65.61678571635746,68.13758981616053,33713.91372365637,6327.6472698127,96.66117618897368,98.54675059017994,47.047526213489235,2.8277947771130796,117.2478533779072
1281.39782382608,21.434184054875765,16.695527000797714,1.248079850566507,84.46438742213005,171.13667531345018,5.163638044998193,20.634529608892016,3042.2844190067435,61.827292606079006,75.31545855912049,43239.125724618076,4120.005486781787,74.68365791984658,89.89404417974626,31.04275058284511,2.93644787001612,140.30182677221504
1173.3268414814374,19.564750161731904,13.37002785965958,0.8707021779380996,84.45544552371445,173.36620863171734,4.798103337485466,6.526717056785616,3078.330907190325,60.51664998396392,45.50087326493054,42558.889731112824,2781.277776953765,125.46530499094908,93.00108636822651,48.28693320691826,2.995836861664059,153.94890597713294
1334.8236903317572,14.835103851372285,7.473968367722818,0.37012210343282476,75.4662438699298,145.4226180465382,12.353762897868009,16.5349444627751,2947.9868851303604,56.02607747005114,54.854979108334994,23510.05753984231,3050.6395213059614,65.39928295320749,57.39654588979007,82.67295497343154,3.817552495615889,201.4253133412323
1198.4264218676587,20.007993727405193,13.7727017790654,0.5263399875451199,94.1252059268294,164.1794008389135,7.856158810482791,14.206790673661434,2631.037284524874,75.04901530477039,69.84568885682695,24650.668231093856,2424.867248386972,120.28634510688671,57.66562084827256,61.196947247396395,3.4549249374966733,159.793748761443
1185.9260184732684,12.8190980881136,5.603837080785464,0.2720336798868468,55.57054540556684,113.18413589156982,9.446151725615831,9.739967664040014,3068.623198044152,63.94938927146233,50.83154489731264,15684.888261027072,4655.365055007641,52.995390843535546,55.34866012021816,75.05604128742976,4.108686756011358,166.9054443876689
1289.8835377564153,17.829942903905213,11.980220684024799,0.3724372381096241,74.38332539770887,160.8637337928795,8.23337398018788,7.88567699081982,3269.717311527523,55.989470915188534,56.65063296168118,24893.051705308924,2314.015320475275,52.59225030372957,58.19007188118421,99.23185403432547,4.1457252915363165,157.87866611421498
1226.2642501619341,14.058508180235412,11.43799350238952,0.6793422669172138,73.97267314334664,137.32967062758928,7.2177776594279415,14.59831300969688,3527.214007796153,54.05257652245214,75.94007866487813,42569.975353612186,5003.495184070351,105.40116843247979,65.14068260545993,73.01343081367503,3.8273008113506033,204.70468865048906
1253.1346164761123,23.786781181605875,16.078911696788175,1.0347560518538672,100.3048047768339,179.23023570516892,4.50213459973529,14.657072002463796,2252.544359605837,55.12983929836123,70.36844498303398,47389.37091918198,3780.603048821672,116.32613024738711,82.29855703690254,34.074969484850456,2.7794882314657,114.11776739957325
1520.7269770170942,20.834166771454164,23.072311694840778,1.156346213787294,145.01832975942386,242.71355472846435,8.719656035641869,14.87816998783603,3560.517194863764,73.17151489294658,58.94464997136038,54746.386050713154,4105.698442464969,147.9976657731188,96.64453306282572,80.81354024142323,3.2679993324570686,134.7456565076256
1521.6307063526576,20.33355437163781,15.850736638498635,0.9411771188340144,94.98904042500997,209.82756913528235,9.451593006515019,14.985858949627087,3558.185201820672,67.04879951036948,73.99728054111765,39374.90263525837,4797.2182206005855,94.89255757248671,96.63568357772373,75.68064612299258,3.6475246449327168,205.7284297865641
1182.3344605135312,16.86822964572418,8.057196755430214,1.2186984281228166,97.57380989432166,151.4542744755552,8.893483078810702,19.483204642966186,2976.9249133875605,47.35710353779239,84.98558497758545,34684.72220294005,4836.787884437333,61.226982978318,46.66900170916033,56.81150246904741,3.244621831111038,152.5689196390084
1249.358561388884,17.870553199692218,13.92913679980815,0.7661628352782351,98.84262080240043,173.91130649888834,7.6259560602845955,9.474664753354972,2993.8893677948117,83.26385105847086,64.96895035071252,36959.01680973271,4675.6033936791955,117.21295807957159,83.76252331987803,46.17527189931002,3.3237825977960305,159.14467187208913
1488.0592420721227,17.533000910539,12.865525608910712,0.3063293052586186,91.22428041807056,182.49751368967424,9.795220625998004,11.437349429298047,3840.5655693744234,91.4632657240136,45.09626113601856,28594.697721986347,4581.456803122784,132.69727958746304,81.9303293798781,76.18283705563479,3.4101355512193146,216.2478235366489
1417.1711384312728,19.852737555706945,17.421389710559513,1.7977192615341597,125.0031953892836,202.28585699019152,7.5409736560456295,19.375497733470446,2976.740612256098,38.04930046679846,50.85359886951096,48284.245196432305,6088.379493949169,75.6677581499814,94.60666489608796,27.11876505864613,3.0653088133142625,150.5507714054385
1177.5226433184912,14.669476061696322,13.293976931008771,0.8115537617720163,85.925719119939,146.86151991709227,7.612119391778082,16.06965394739115,3597.496123162225,72.5515980658029,69.80482836750534,33268.43658848597,5182.775057785944,46.81259940001547,76.62681625190447,78.41287791583991,3.903227080271077,196.8784720889091
1120.6730611065657,14.671201181826204,6.190728467021179,1.1335463893053825,68.54342617375168,148.70770435560098,3.8900549087987484,11.175852855585848,2575.6180767295427,60.252323487955316,52.399024544306286,42368.922949184394,2434.148562826361,143.6881940031148,102.50932549701828,37.58542001916504,3.379272593921435,166.0807024584326
1176.0170721870431,23.637199395641595,19.715318257322238,1.1976438024524108,114.38885150530794,178.18298689253638,2.539728303179356,16.257042591362495,2647.7179287880203,67.96730364677295,68.46607083324393,59252.77234012761,3310.4311983836374,142.27416499151792,97.08210681874493,32.02666891335015,2.5749929294884697,76.49352000346934
1496.2170641614293,23.796801184481584,17.37636974938779,0.6802833041530164,119.22892955809527,205.14596430201402,9.801432023866298,18.480127534284897,3233.105039763931,50.563800735626394,58.54156383835422,28603.283705406233,3954.348024419124,50.15923386041031,90.14513199445905,85.20459842214923,3.6623376093983815,135.15490354667594
1597.5438862693084,17.404892369968085,14.36059958051424,0.46261649852988,111.36275550279244,210.60410872306466,12.683567285800097,11.332960794425333,3499.2240807346816,85.90402152580853,57.13378555596207,25591.916341920274,5777.674929035514,93.19063203364377,81.1071501418167,93.21289446611536,3.8974717180875516,196.2144278878875
1233.0972189332151,19.790194951372474,14.695409339868839,0.8925869591569782,79.67723734939787,153.06123413573712,5.1863687225513235,12.555886718219515,3303.962311562637,53.580294320201595,44.03228380589786,27524.24355637956,5258.554539251131,43.48944112486533,109.50850029800195,76.54722817521694,3.44367691333092,170.84987462379104
1408.1629158708547,19.755223370089457,16.00222804242587,0.8408541454822552,129.49154406969714,213.99666188324125,7.697195101144224,9.462895632916519,3680.2990816737893,101.99404483350166,49.97287948874098,39678.71595002391,3307.9158069191885,102.66551911344955,98.37970314786101,69.66678379154156,3.5263415433942806,142.132163656619
1299.4672113773206,20.782718839571555,15.909762580414949,0.9922446952444436,75.50813486631935,169.37512061049074,6.297392745863142,14.036902573540633,3178.9153855941363,68.96276014670585,64.80361651431716,24725.126254043935,4334.019188351422,36.05627436317023,114.00908265544223,37.61429617706928,3.3371488723302853,147.1544302433797
1353.764763752001,17.965093959908984,21.498864928014566,1.0700585903902422,97.20013411243013,166.632639361566,4.5645851389459065,17.593938356982093,3409.111135175486,55.74325004385851,31.976512662562346,24974.794080003943,4576.018391724275,0.0,119.78746260480399,56.51904068317046,3.349591169021015,116.90208180479797
1224.8635351420983,18.685858403334837,14.64258036853426,0.7612978470815521,99.31648917820745,187.75457094732525,5.790705424778065,5.620261484915084,3073.9416355887483,62.60070744945162,62.79611509081761,34723.10631297914,1203.2256688179552,120.13140263864999,95.19512813342135,84.21616170709531,3.398223701869097,187.3349575812909
1553.9482757427027,18.550964631538626,19.766226156397323,1.3043722338397328,101.54124489601365,212.07227381971833,6.8389897858157775,20.999536336490277,2976.3605791333193,26.283892062908507,56.85619945868283,42394.09595857299,9241.235370201559,59.64190173209884,112.6295409597846,21.7475678433426,3.101712163170185,208.2745507517828
1193.5087969962242,18.263969611128953,13.44970041712819,0.8860902828755518,73.05668264126484,143.9051118096923,4.658312913101797,3.536791190860144,3399.1659113756996,62.7022167586326,41.16916650460519,30154.790237188656,3549.2843351862457,5.006962004544462,87.57033907729587,70.81426139107644,3.770805277997357,100.32107196527576
1548.5411509548678,17.24067480505398,18.98794859351468,1.18582991239336,130.17932338530915,217.65535536770986,8.461681579595805,22.921361346629638,3672.7780364245873,63.737411638792544,55.34054966898782,38109.71504754349,5658.484610733756,53.06954580464475,110.74023448507921,86.57103375257564,4.023806225939518,181.31697194759016
1511.5006188417017,28.31942264837183,29.591239248519273,1.5847097044509733,129.0953931960308,241.45032924691864,1.0689714855128685,24.52950319675757,2440.080220180023,44.614902154183994,42.14162531574556,56824.49532744034,5905.579507126724,136.14978986797445,172.54586418591694,7.8961018418563285,2.662740157737324,117.11811799695165
1190.390204004859,17.759727243108504,12.663347713857675,1.039906376278414,111.93586421757226,166.43683776782575,6.411172227512959,18.81071439782334,2247.123413391911,30.072568241698047,36.54912984980318,34817.227669319844,5606.356339432763,122.90816936241305,75.61100549697275,26.595723164289033,2.6725562776354086,133.61542961619003
1270.4336400183392,19.907764220098436,12.01475982468073,1.3508955787588597,120.2375269357974,169.38952441808922,7.8217234691426345,26.521574756149022,2030.793151723292,31.326818679163296,63.168918644914264,38631.82740393486,3360.3784926011986,104.15282862433166,64.47077777876949,30.237948217037395,2.8065164294893035,98.57654579077644
1285.394908779843,14.226443789726353,14.52045871764448,0.8918006350226891,95.80969300837627,160.88698523390238,5.27266752340838,17.86529754308862,3441.809776639757,59.44401022765664,57.40375701873761,27577.366037695687,4626.720629944451,36.225145232646746,82.09063968986318,72.88104115769097,4.101070939594738,175.28847288454446
1281.4749715223961,17.2379770990551,10.584129701033156,0.929803414963703,85.39901105898805,159.91209315680587,9.160088095103147,6.034288951681366,3271.2213664932315,48.22066069327112,74.5656097534271,38661.65393731418,5910.991046539502,94.84737967730861,47.38371585168382,77.63659438324625,3.533577375806147,143.25500911833674
1472.826287236326,17.884068930232186,16.948693558484614,0.810295284126954,110.21796136622238,200.97916063637496,6.085087614232364,18.495566699765543,3853.2263515462373,80.53525472268106,44.735556284036306,43873.09204974923,6690.605018865272,83.53035863123077,113.62586477473978,60.879658570957815,3.5545426582934168,215.7137970932396
1245.7123433665606,11.026224332941608,7.29692268407351,0.6622098729651527,72.23648756334664,133.53895063996282,9.520460351117864,17.084376161618845,3136.740256563615,44.45589669751766,65.3653288481884,24916.225761992595,4683.430644058987,47.76224193702662,49.63027450964247,47.22809794614898,3.800796574665513,196.0461484880165
1189.1655874784176,17.60511894512836,11.383964685978556,0.6757261186270186,73.36108598463008,125.1068668650632,7.814655688862073,6.01749980717471,3527.510880548728,49.94450666563618,68.7751020120347,41924.5124508245,3259.9128812870626,53.673614357125864,51.086648257653444,63.70172999587638,3.8814725791528946,170.08916130890736
1433.0256413922039,20.07849428010763,19.577573372463554,1.3940005067842596,103.97576100965368,206.74163641463974,6.261571764811319,20.22890178951794,3460.781728626583,55.7745784392567,70.42891351545121,59951.431011765795,6976.0476172529625,133.8567981946763,105.8133896884247,38.144009836773385,2.9475016801148937,170.28713369154588
1159.5194853848488,20.97017248335979,12.466930645311276,0.6416406679347026,101.57772193324033,155.76816502006773,6.160707204258773,11.854247726110147,2426.0466298277292,42.94099061332269,51.97928044499,29906.123125175563,1874.8576024856811,88.73331884431703,73.79265413353639,52.428850177011846,2.936291049945608,85.00574551844463
1313.5394985473392,21.639845320197008,18.971044167240073,1.40656481933398,120.16448890944156,196.74087144661843,4.211799646087021,11.468237947204143,2720.4303623232972,69.7673335763331,57.04887361610143,52152.09220265144,3781.936203271408,146.78116708708285,110.461924730505,33.83478791228589,2.5502272759632314,112.73081515556473
1510.1790621915752,20.947223278771787,20.23717002865125,1.2788585911298096,107.32720288907352,221.7585659757151,6.719934753828807,16.764102178236712,2737.2133227327545,41.862620112754165,58.71799794453298,37020.17887384452,7294.325722184872,92.9192948756813,98.18479205943486,50.756722355438306,3.570762019261154,138.54090214831942
1332.869675564598,16.676451307981544,11.606475236280776,0.5178162947155168,77.80356998010848,158.04001716764188,11.815280271584825,6.523481173815233,3658.174990940641,74.69196462792293,51.12504574760905,22370.425868216385,2185.797344416744,67.29815909250607,66.82043767909575,105.64606253506008,4.076369487298523,148.09332363043404
1215.320497349178,14.673706783671483,7.742363672633558,0.3697483290228297,87.224397099819,172.28757187595733,7.789471899616233,16.021892112578733,2712.7777468323084,92.7551048799228,45.499433610047575,19726.896981177353,2120.562753438007,154.727464517886,90.55049153231161,51.46811833927187,3.3841254197738775,206.495339570033
1245.9324312949905,18.18692667663462,9.605672190328804,0.35233244748848436,65.50021415990368,149.4289648392707,11.36193043085359,9.457920039770308,3022.196002917135,54.20295557858686,51.99625084480756,24678.548352175694,4100.073647313125,103.8020536979356,59.597776439694606,72.33540594139865,3.703522519716078,221.78983898747742
